Id,Reputation,CreationDate,Views,UpVotes,DownVotes
52418,101,1405839782,0,4,0
52419,1,1405841559,0,0,0
52420,101,1405852854,0,1,0
52421,1,1405853998,0,0,0
52422,101,1405854018,0,0,0
52423,1,1405856075,1,0,0
52424,1,1405856669,0,0,0
52425,1,1405857483,0,0,0
52426,1,1405857586,0,0,0
52427,6,1405860231,1,0,0
52428,106,1405860399,0,0,0
52429,16,1405865746,2,0,0
52430,1,1405865956,0,0,0
52431,6,1405866267,0,0,0
52432,461,1405866407,23,16,0
52433,1,1405870721,0,0,0
52434,1,1405871033,0,0,0
52435,1,1405871888,0,0,0
52436,103,1405880849,0,0,0
52437,1,1405882594,0,0,0
52438,1,1405886693,0,0,0
52439,1,1405887452,0,0,0
52440,38,1405887925,0,0,0
52441,1,1405888176,0,0,0
52442,1,1405888699,4,0,0
52443,1,1405891300,0,0,0
52444,6,1405891347,1,0,0
52445,101,1405891974,0,0,0
52446,1,1405893198,0,0,0
52447,1,1405895804,0,0,0
52448,1,1405898689,0,0,0
52449,8,1405899477,2,0,0
52450,1,1405900133,3,0,0
52451,101,1405900515,0,0,0
52452,101,1405900932,0,0,0
52453,1,1405901659,0,0,0
52454,1,1405902072,0,0,0
52455,23,1405902304,19,3,0
52456,1,1405902503,7,0,0
52457,1,1405906232,0,0,0
52458,1,1405908627,0,0,0
52459,1,1405908789,0,0,0
52460,1,1405909477,0,0,0
52461,1,1405910521,0,0,0
52462,1,1405912341,0,0,0
52463,101,1405914729,0,0,0
52465,1,1405917922,1,0,0
52466,6,1405918802,1,0,0
52467,106,1405919479,0,0,0
52468,1,1405919607,0,0,0
52469,1,1405920571,1,0,0
52470,1,1405922949,0,0,0
52471,1,1405923183,0,0,0
52472,101,1405924295,0,0,0
52473,111,1405925111,1,0,0
52474,1,1405925541,0,0,0
52475,1,1405927666,2,0,0
52476,1,1405928401,0,0,0
52477,1,1405929750,3,0,0
52478,6,1405931134,0,0,0
52479,6,1405933359,0,0,0
52480,1,1405933970,0,0,0
52481,1,1405934409,0,0,0
52482,1,1405935439,0,0,0
52483,1,1405939380,0,0,0
52484,23,1405939771,1,0,0
52485,103,1405940272,1,7,0
52486,1,1405940384,0,0,0
52487,1,1405943059,0,0,0
52488,1,1405944305,0,0,0
52489,1,1405945355,0,0,0
52490,106,1405945636,0,0,0
52491,11,1405945714,1,0,0
52492,1,1405949057,0,0,0
52493,1,1405949635,0,0,0
52494,1,1405952552,0,0,0
52495,6,1405954516,0,0,0
52496,11,1405955981,0,0,0
52497,1,1405956205,0,0,0
52498,1,1405958786,0,0,0
52499,1,1405959632,4,0,0
52500,1,1405960608,1,0,0
52501,1,1405960815,0,0,0
52502,16,1405961924,0,0,0
52503,6,1405963799,0,0,0
52504,38,1405964050,0,2,0
52506,1,1405968697,0,0,0
52508,101,1405970940,1,0,0
52509,11,1405972055,1,0,0
52510,1,1405973055,0,0,0
52511,1,1405973969,0,0,0
52512,1,1405979138,0,0,0
52513,101,1405980807,0,3,0
52514,1,1405981225,0,0,0
52515,1,1405982401,0,0,0
52516,1,1405983998,0,0,0
52517,20,1405984920,7,0,0
52518,6,1405985658,0,0,0
52519,1,1405985910,0,0,0
52520,1,1405986207,0,0,0
52521,11,1405989799,1,0,0
52522,6,1405991800,2,0,0
52523,1,1405992201,0,0,0
52524,1,1405993434,0,0,0
52525,1,1405996231,0,0,0
52526,1,1405997795,2,0,0
52527,11,1405998043,0,0,0
52528,1,1405998516,0,0,0
52529,1,1405999010,0,0,0
52530,6,1405999283,1,0,0
52531,101,1406000101,0,0,0
52532,101,1406001400,0,1,0
52533,21,1406002160,2,1,0
52534,6,1406005450,0,0,0
52535,1,1406006001,0,0,0
52536,101,1406006523,0,1,0
52537,13,1406007306,1,0,0
52538,1,1406007984,0,0,0
52539,1,1406008415,0,0,0
52540,101,1406008424,1,5,0
52541,6,1406008439,0,0,0
52542,1,1406008623,2,0,0
52543,1,1406009103,0,0,0
52544,6,1406009197,1,0,0
52545,1,1406009856,0,0,0
52546,26,1406011708,3,2,0
52547,1,1406011891,0,0,0
52548,1,1406012118,0,0,0
52549,101,1406012872,0,0,0
52550,13,1406013322,0,0,0
52551,11,1406014224,0,0,0
52552,1,1406014534,0,0,0
52553,1,1406014589,1,0,0
52554,2294,1406014809,192,59,3
52555,1,1406014936,0,0,0
52556,1,1406015187,0,0,0
52557,6,1406015741,0,0,0
52558,1,1406015851,0,0,0
52559,1,1406016074,0,0,0
52560,1,1406016470,0,0,0
52561,1,1406017114,0,0,0
52562,11,1406017292,0,0,0
52563,1,1406017442,7,0,0
52564,1,1406017488,0,0,0
52565,51,1406018363,1,0,0
52566,16,1406019036,1,0,0
52567,1,1406019341,0,0,0
52568,61,1406020568,2,0,0
52569,1,1406021616,2,0,0
52570,1,1406021859,1,0,0
52571,1,1406022960,1,0,0
52572,6,1406023802,0,0,0
52573,1,1406028795,0,0,0
52574,31,1406031612,1,1,0
52575,1,1406031685,0,0,0
52576,11,1406032959,0,0,0
52577,43,1406033674,0,1,0
52578,101,1406034610,0,0,0
52579,1,1406037169,0,0,0
52580,1,1406039154,0,0,0
52581,3,1406041201,0,0,0
52582,1,1406041776,0,0,0
52583,1,1406041914,0,0,0
52585,1,1406043885,0,0,0
52586,1,1406044584,0,0,0
52587,1,1406044611,0,0,0
52588,1,1406046003,0,0,0
52589,1,1406047180,0,0,0
52590,6,1406047309,1,0,0
52591,1,1406049650,0,0,0
52592,1,1406050555,1,0,0
52593,1,1406051654,0,0,0
52594,3,1406053666,4,0,0
52595,1,1406054056,0,0,0
52596,11,1406054872,1,0,0
52597,1,1406055137,0,0,0
52598,1,1406055523,0,0,0
52599,1,1406058519,0,0,0
52600,11,1406059225,0,0,0
52601,101,1406059922,0,0,0
52602,1,1406062613,0,0,0
52603,101,1406066273,0,1,0
52604,1,1406066834,0,0,0
52605,1,1406067154,0,0,0
52606,1,1406067798,0,0,0
52607,16,1406068116,0,0,0
52608,1,1406068264,0,0,0
52609,101,1406069242,0,0,0
52610,6,1406069275,0,0,0
52611,1,1406069963,0,0,0
52613,1,1406071298,0,0,0
52614,11,1406071729,0,0,0
52615,1,1406072228,0,0,0
52616,1,1406072764,1,0,0
52617,113,1406075239,1,1,0
52618,1,1406075589,0,0,0
52619,11,1406075616,1,0,0
52620,101,1406076006,0,3,0
52621,1,1406076316,0,0,0
52622,1,1406076394,0,0,0
52623,1,1406077827,3,0,0
52624,101,1406078902,0,0,0
52625,11,1406081547,4,0,0
52626,1,1406081608,0,0,0
52627,101,1406081868,0,0,0
52628,31,1406083521,0,0,0
52629,101,1406084241,0,0,0
52630,1,1406084511,0,0,0
52631,1,1406084579,0,0,0
52632,6,1406085070,3,0,0
52633,101,1406086390,0,0,0
52634,21,1406087878,1,0,0
52635,1,1406089305,0,0,0
52636,101,1406089450,0,0,0
52637,1,1406089757,0,0,0
52638,1,1406090894,0,0,0
52639,1,1406091437,0,0,0
52640,1,1406091581,1,0,0
52641,1,1406092787,0,0,0
52642,1,1406094976,0,0,0
52643,1,1406095313,1,0,0
52644,36,1406095996,1,3,0
52645,1,1406096417,0,0,0
52646,1,1406099457,0,0,0
52647,3,1406100946,0,0,0
52648,6,1406100980,2,0,0
52649,131,1406103244,1,0,0
52650,101,1406103313,0,0,0
52651,1,1406103444,2,0,0
52652,1,1406103532,1,0,0
52653,11,1406104500,0,0,0
52654,1,1406104814,0,0,0
52655,1,1406104901,0,0,0
52656,1,1406105007,0,0,0
52657,1,1406105897,0,0,0
52658,16,1406106600,0,0,0
52659,11,1406107683,0,0,0
52660,1,1406109632,1,0,0
52661,129,1406110030,4,2,0
52662,1,1406111066,0,0,0
52663,8,1406113486,1,0,0
52664,1,1406114222,0,0,0
52665,1,1406114848,0,0,0
52666,1,1406116441,17,0,0
52667,16,1406117226,1,0,0
52668,1,1406119159,0,0,0
52669,123,1406119674,2,3,0
52670,101,1406125405,0,0,0
52671,1,1406125635,0,0,0
52672,90,1406125992,14,0,0
52673,156,1406134263,6,2,0
52674,11,1406134334,0,0,0
52675,1,1406134815,0,0,0
52676,11,1406137284,0,0,0
52677,6,1406137666,3,0,0
52678,1,1406138340,0,0,0
52679,1,1406138914,0,0,0
52680,1,1406140233,0,0,0
52681,1,1406140843,0,0,0
52682,101,1406145218,0,0,0
52683,1,1406147734,0,0,0
52685,1,1406152083,0,0,0
52686,1,1406153779,0,0,0
52687,1,1406154741,0,0,0
52688,1,1406156550,0,0,0
52689,101,1406156886,0,0,0
52690,1,1406157213,0,0,0
52691,101,1406157441,0,2,0
52692,1,1406157592,1,0,0
52693,6,1406163021,0,0,0
52694,101,1406163058,2,2,0
52695,1,1406163387,0,0,0
52696,1,1406163749,0,0,0
52697,1,1406165984,0,0,0
52698,1,1406166177,0,0,0
52699,101,1406167155,0,0,0
52700,1,1406167910,0,0,0
52701,11,1406168393,0,0,0
52702,6,1406168893,0,0,0
52703,21,1406169766,0,0,0
52704,1,1406170512,0,0,0
52705,11,1406171165,1,0,0
52706,8,1406171745,0,0,0
52707,1,1406172239,0,0,0
52708,13,1406172495,2,0,0
52709,101,1406172993,0,1,0
52710,1,1406173668,0,0,0
52711,1,1406173914,0,0,0
52712,1,1406174632,0,0,0
52713,101,1406176147,0,0,0
52714,1,1406177749,2,0,0
52715,1,1406177969,0,0,0
52716,1,1406178844,0,0,0
52717,1,1406179524,0,0,0
52718,101,1406181087,3,0,0
52719,1,1406181113,0,0,0
52720,1,1406181558,0,0,0
52721,108,1406181831,0,0,0
52722,6,1406182319,5,0,0
52723,1,1406182569,0,0,0
52724,1,1406184190,0,0,0
52725,6,1406185030,0,0,0
52726,6,1406185703,0,0,0
52727,118,1406187473,1,1,0
52728,1,1406187830,0,0,0
52729,1,1406188770,0,0,0
52730,1,1406188923,0,0,0
52731,8,1406189479,10,0,0
52732,101,1406189783,0,0,0
52733,101,1406190470,0,0,0
52734,1,1406192401,0,0,0
52735,11,1406193580,0,0,0
52736,1,1406193881,0,0,0
52737,1,1406196681,0,0,0
52738,101,1406197936,0,1,0
52739,1,1406198369,0,0,0
52740,58,1406198759,4,12,0
52741,1,1406199352,0,0,0
52742,101,1406199706,0,0,0
52743,1,1406201164,1,0,0
52744,1,1406202233,0,0,0
52745,1,1406202262,0,0,0
52746,11,1406202590,0,0,0
52747,11,1406203213,0,0,0
52748,101,1406203508,0,0,0
52749,101,1406203993,0,0,0
52750,1,1406204007,1,0,0
52751,101,1406204644,0,0,0
52752,1,1406205690,0,0,0
52753,1,1406205746,0,0,0
52754,101,1406206012,0,2,0
52755,101,1406207137,0,0,0
52756,126,1406207520,17,0,0
52757,1,1406208026,0,0,0
52758,101,1406210286,0,0,0
52759,1,1406210651,0,0,0
52760,22,1406211585,0,1,0
52761,13,1406211592,7,0,0
52762,1,1406212607,0,0,0
52763,1,1406212729,0,0,0
52764,1,1406213663,0,0,0
52765,101,1406213667,0,1,0
52766,1,1406214400,0,0,0
52767,16,1406216535,6,1,0
52768,101,1406216818,0,0,0
52769,1,1406227728,0,0,0
52770,6,1406230983,1,0,0
52771,101,1406231180,4,0,0
52772,106,1406234482,0,0,0
52773,1,1406236985,0,0,0
52774,1,1406239718,0,0,0
52775,1,1406240306,0,0,0
52776,1,1406242224,2,0,0
52777,1,1406243582,2,0,0
52778,1,1406244602,0,0,0
52779,1,1406245943,0,0,0
52780,1,1406246277,0,0,0
52781,1,1406249203,1,0,0
52782,1,1406251293,0,0,0
52783,1,1406253259,1,0,0
52784,1,1406253921,0,0,0
52785,1,1406256391,0,0,0
52786,23,1406256582,1,1,0
52787,101,1406256817,0,3,0
52788,1,1406256830,0,0,0
52789,1,1406257215,0,0,0
52790,1,1406258495,0,0,0
52791,1,1406259651,0,0,0
52792,1,1406260824,0,0,0
52793,101,1406261433,0,0,0
52794,1,1406262204,0,0,0
52795,6,1406262329,0,0,0
52796,1,1406262837,0,0,0
52797,13,1406263430,5,0,0
52798,6,1406263910,0,0,0
52799,1,1406267361,0,0,0
52800,6,1406267649,0,0,0
52801,6,1406267921,4,0,0
52802,23,1406268746,0,5,0
52803,1,1406269449,0,0,0
52804,101,1406270290,0,0,0
52805,1,1406272487,0,0,0
52806,11,1406273277,0,0,0
52807,1,1406275422,0,0,0
52808,11,1406275660,0,0,0
52809,101,1406275670,0,1,0
52810,1,1406275978,0,0,0
52811,123,1406278173,0,17,0
52812,13,1406279836,0,0,0
52813,1,1406285095,0,0,0
52814,6,1406287208,0,0,0
52815,1,1406287831,0,0,0
52816,1,1406288729,0,0,0
52817,1,1406290280,0,0,0
52818,11,1406290455,0,0,0
52819,1,1406291917,0,0,0
52820,18,1406293051,0,1,0
52821,1,1406293881,0,0,0
52822,101,1406294214,0,0,0
52823,13,1406294540,1,0,0
52824,1,1406294704,2,0,0
52825,1,1406296318,0,0,0
52826,6,1406296445,5,0,0
52827,36,1406300991,5,0,0
52828,101,1406303049,0,0,0
52829,1,1406303807,0,0,0
52831,1,1406305595,0,0,0
52832,1,1406305672,0,0,0
52833,1,1406311946,0,0,0
52834,1,1406311975,0,0,0
52835,1,1406318634,0,0,0
52836,1,1406321136,0,0,0
52837,11,1406323061,0,0,0
52838,16,1406323357,0,0,0
52839,101,1406323408,0,0,0
52840,1,1406323929,0,0,0
52841,101,1406329704,0,1,0
52842,101,1406332072,0,0,0
52843,1,1406334968,1,0,0
52844,106,1406334984,2,0,0
52845,1,1406341810,0,0,0
52846,13,1406349592,1,0,0
52847,1,1406351700,0,0,0
52848,1,1406352679,0,0,0
52849,6,1406354109,0,0,0
52850,101,1406356643,0,0,0
52851,16,1406357455,0,0,0
52852,1,1406361095,0,0,0
52853,1,1406361166,0,0,0
52854,1,1406361788,0,0,0
52855,1,1406363293,0,0,0
52856,1,1406363998,7,0,0
52857,1,1406365513,0,0,0
52858,101,1406366014,2,1,0
52859,3,1406367098,0,0,0
52860,1,1406367329,0,0,0
52861,1,1406368843,0,0,0
52862,1,1406369688,1,0,0
52863,1,1406372998,0,0,0
52864,1,1406374157,0,0,0
52865,1,1406374193,1,0,0
52866,101,1406374636,0,0,0
52867,27,1406375717,7,4,0
52868,16,1406378239,0,0,0
52869,1,1406379999,2,0,0
52870,6,1406381129,1,0,0
52871,1,1406384403,0,0,0
52872,1,1406388523,0,0,0
52874,81,1406393203,9,5,0
52875,101,1406400597,0,2,0
52876,1,1406401552,1,0,0
52877,1,1406402792,0,0,0
52878,6,1406408303,1,0,0
52879,1,1406415371,2,0,0
52880,1,1406416012,0,0,0
52881,1,1406417454,0,0,0
52882,11,1406418901,0,0,0
52883,1,1406422285,0,0,0
52884,101,1406422877,0,1,0
52885,11,1406429444,0,0,0
52886,1,1406430929,0,0,0
52887,1,1406432558,0,0,0
52888,1,1406435519,0,0,0
52889,1,1406435649,0,0,0
52890,13,1406437433,0,0,0
52891,1,1406437951,0,0,0
52892,101,1406440147,0,0,0
52893,1,1406440375,0,0,0
52895,6,1406443952,0,0,0
52896,1,1406445615,1,0,0
52897,16,1406446299,1,0,0
52898,28,1406447057,4,3,0
52899,1,1406449466,0,0,0
52900,1,1406451585,0,0,0
52901,1,1406451762,0,0,0
52902,103,1406452127,0,4,0
52903,1,1406452673,0,0,0
52904,1,1406454790,0,0,0
52905,1,1406456192,0,0,0
52906,1,1406459232,0,0,0
52907,1,1406459557,0,0,0
52908,1,1406460023,1,0,0
52909,1,1406460085,0,0,0
52910,6,1406464318,0,0,0
52911,6,1406469446,1,0,0
52912,1,1406478661,2,0,0
52913,1,1406478713,0,0,0
52914,1,1406479269,0,0,0
52915,1,1406479370,0,0,0
52916,11,1406480726,0,0,0
52917,1,1406481922,0,0,0
52918,1,1406482198,0,0,0
52919,101,1406484667,0,3,0
52920,1,1406485383,0,0,0
52921,1,1406486884,0,0,0
52922,1,1406490230,0,0,0
52923,1,1406490949,0,0,0
52924,1,1406494686,0,0,0
52925,11,1406495989,0,0,0
52926,1,1406498488,0,0,0
52927,1,1406498847,1,0,0
52928,1,1406499613,0,0,0
52929,1,1406500401,0,0,0
52930,1,1406502660,0,0,0
52931,1,1406503553,0,0,0
52932,1,1406506457,0,0,0
52933,11,1406506519,2,0,0
52934,1,1406508945,9,0,0
52935,101,1406510635,0,1,0
52936,1,1406511910,0,0,0
52937,1,1406513747,0,0,0
52938,1,1406514964,0,0,0
52939,1,1406518113,0,0,0
52941,1,1406518259,0,0,0
52942,1,1406519893,0,0,0
52943,1,1406519986,2,0,0
52944,21,1406520680,3,0,0
52945,106,1406523158,0,0,0
52946,1,1406523779,0,0,0
52947,1,1406524342,0,0,0
52948,1,1406524463,1,0,0
52949,1,1406524944,0,0,0
52950,1,1406525589,0,0,0
52951,1,1406527995,1,0,0
52952,1,1406528430,2,0,0
52953,1,1406529037,0,0,0
52954,1,1406530021,0,0,0
52955,11,1406531005,0,0,0
52956,6,1406531047,0,0,0
52957,106,1406531958,2,0,0
52958,11,1406532228,0,0,0
52959,101,1406533219,0,1,0
52960,1,1406533789,0,0,0
52961,101,1406536055,0,4,0
52962,1,1406536154,0,0,0
52963,1,1406538652,0,0,0
52964,101,1406538837,0,0,0
52965,6,1406540028,0,0,0
52966,8,1406542246,0,0,0
52967,1,1406542786,0,0,0
52968,1,1406543425,0,0,0
52969,1,1406545099,0,0,0
52970,6,1406546458,0,0,0
52971,1,1406546800,0,0,0
52972,41,1406546951,1,0,0
52973,1,1406547981,0,0,0
52974,3,1406548608,5,0,0
52975,1,1406548673,0,0,0
52976,1,1406548758,0,0,0
52977,18,1406549850,2,1,0
52978,1,1406550337,0,0,0
52979,11,1406550494,0,0,0
52980,101,1406550776,0,0,0
52981,1,1406550981,0,0,0
52982,101,1406551200,1,3,0
52983,6,1406552030,0,0,0
52984,1,1406553075,0,0,0
52985,1,1406553076,1,0,0
52986,1,1406553123,0,0,0
52987,1,1406555862,0,0,0
52988,1,1406556681,0,0,0
52989,46,1406558007,3,0,0
52990,101,1406558022,0,0,0
52991,101,1406561676,0,0,0
52992,1,1406562116,1,0,0
52993,1,1406564789,0,0,0
52994,1,1406567373,0,0,0
52995,1,1406569003,0,0,0
52996,1,1406569441,0,0,0
52997,1,1406570627,0,0,0
52998,1,1406573298,0,0,0
52999,1,1406574816,0,0,0
53000,6,1406578716,0,0,0
53001,1,1406580012,0,0,0
53002,1,1406580365,2,0,0
53003,1,1406581159,0,0,0
53004,1,1406581537,0,0,0
53005,1,1406583929,0,0,0
53006,1,1406584055,0,0,0
53007,11,1406585206,0,0,0
53008,1,1406588664,0,0,0
53009,1,1406590137,0,0,0
53010,1,1406590147,0,0,0
53011,101,1406591747,0,0,0
53012,116,1406592772,3,2,0
53013,1,1406595509,0,0,0
53014,1,1406596069,1,0,0
53015,41,1406596671,0,0,0
53016,1,1406596808,0,0,0
53017,1,1406597648,1,0,0
53018,1,1406597871,0,0,0
53019,101,1406597973,0,0,0
53020,21,1406600638,1,0,0
53021,1,1406603001,0,0,0
53022,1,1406604312,0,0,0
53023,1,1406604532,0,0,0
53024,6,1406609039,0,0,0
53025,1,1406609887,2,0,0
53026,1,1406610060,0,0,0
53027,1,1406610594,1,0,0
53028,3,1406610670,0,0,0
53029,1,1406611826,0,0,0
53030,1,1406612349,0,0,0
53031,1,1406612516,0,0,0
53032,1,1406612619,0,0,0
53033,1,1406613405,0,0,0
53034,1,1406614062,0,0,0
53035,101,1406614280,0,0,0
53036,1,1406614388,0,0,0
53037,26,1406614793,1,0,0
53038,101,1406615168,0,1,0
53039,1,1406615209,0,0,0
53040,1,1406615290,0,0,0
53041,6,1406615631,2,0,0
53042,1,1406617168,0,0,0
53043,113,1406619859,1,0,0
53044,1,1406620417,0,0,0
53045,36,1406622526,0,0,0
53046,1,1406624136,0,0,0
53047,1,1406625249,0,0,0
53048,3,1406626747,0,0,0
53049,1,1406627201,0,0,0
53050,1,1406628158,0,0,0
53051,1,1406629383,0,0,0
53052,101,1406630974,0,0,0
53053,1,1406631863,0,0,0
53054,8,1406633496,1,0,0
53055,11,1406634804,1,0,0
53056,1,1406635284,0,0,0
53057,836,1406635457,75,6,0
53058,1,1406636118,0,0,0
53059,1,1406636338,0,0,0
53060,11,1406637008,1,0,0
53061,101,1406637191,0,1,0
53062,36,1406639308,1,2,0
53063,101,1406641376,0,0,0
53064,58,1406642930,0,2,0
53065,1,1406644968,0,0,0
53066,1,1406645180,0,0,0
53067,11,1406645653,0,0,0
53068,1,1406648730,2,0,0
53069,1,1406649802,0,0,0
53070,1,1406652589,0,0,0
53071,1,1406656790,0,0,0
53072,1,1406659984,0,0,0
53073,1,1406664022,0,0,0
53074,1,1406665063,0,0,0
53075,1,1406668756,0,0,0
53076,1,1406672688,0,0,0
53077,1,1406673876,0,0,0
53078,1,1406674934,0,0,0
53079,101,1406675300,0,0,0
53080,1,1406676532,0,0,0
53081,101,1406678038,0,0,0
53082,101,1406679585,0,0,0
53083,1,1406680907,1,0,0
53084,16,1406682774,2,1,0
53085,1,1406684732,0,0,0
53086,1,1406685482,0,0,0
53087,1,1406686147,0,0,0
53088,6,1406686746,0,0,0
53089,101,1406691016,0,3,0
53090,1,1406691854,1,0,0
53091,1,1406692786,0,0,0
53092,6,1406693949,0,0,0
53093,1,1406695757,0,0,0
53094,6,1406696174,0,0,0
53095,1,1406697313,0,0,0
53096,16,1406697409,1,0,0
53097,1,1406697747,1,0,0
53098,135,1406698430,3,5,0
53099,65,1406698681,9,4,0
53100,1,1406698994,0,0,0
53101,11,1406699380,0,0,0
53102,1,1406699715,0,0,0
53103,1,1406699808,0,0,0
53104,1,1406699873,0,0,0
53105,1,1406701159,0,0,0
53106,101,1406702635,0,0,0
53107,1,1406702810,0,0,0
53108,1,1406702992,0,0,0
53109,23,1406703689,3,3,0
53110,101,1406703741,0,0,0
53111,1,1406705753,1,0,0
53112,21,1406705808,4,0,0
53113,6,1406706101,0,0,0
53114,1,1406707224,0,0,0
53115,1,1406707950,0,0,0
53116,1,1406708535,1,0,0
53117,1,1406709188,0,0,0
53118,1,1406711065,0,0,0
53119,1,1406712078,0,0,0
53120,1,1406713490,0,0,0
53121,101,1406713581,0,0,0
53122,1,1406715222,0,0,0
53123,1,1406715411,0,0,0
53124,1,1406715755,0,0,0
53125,101,1406718234,1,0,0
53126,1,1406718421,0,0,0
53127,101,1406718916,0,0,0
53128,116,1406718955,8,4,0
53129,1,1406719374,0,0,0
53130,1,1406720452,0,0,0
53131,1,1406720767,0,0,0
53132,1,1406721063,0,0,0
53133,1,1406721136,0,0,0
53134,1,1406721299,0,0,0
53135,11,1406721564,0,0,0
53136,1,1406722421,0,0,0
53137,6,1406723970,0,0,0
53138,1,1406724516,0,0,0
53140,101,1406724881,0,0,0
53141,1,1406724965,2,0,0
53142,13,1406725677,2,0,0
53143,56,1406728620,4,0,0
53144,32,1406729860,7,2,0
53145,1,1406735293,0,0,0
53146,1,1406736137,0,0,0
53147,6,1406738926,1,0,0
53148,1,1406741053,0,0,0
53149,1,1406741720,0,0,0
53150,1,1406744771,0,0,0
53151,101,1406744944,0,2,0
53152,1,1406745321,1,0,0
53153,1,1406746190,0,0,0
53154,8,1406750111,0,0,0
53155,1,1406763146,0,0,0
53156,1,1406764179,0,0,0
53157,1,1406767801,3,0,0
53158,1,1406767904,0,0,0
53159,1,1406768800,0,0,0
53160,1,1406772600,1,0,0
53161,1,1406772731,0,0,0
53162,1,1406773687,0,0,0
53163,1,1406775277,0,0,0
53164,11,1406777509,0,0,0
53165,6,1406778282,2,0,0
53166,1,1406778759,0,0,0
53167,101,1406780127,0,0,0
53168,1,1406781298,0,0,0
53169,1,1406782211,0,0,0
53170,101,1406783041,0,0,0
53171,1,1406783347,0,0,0
53172,1,1406784778,0,0,0
53173,1,1406785279,0,0,0
53174,101,1406787027,0,0,0
53175,6,1406788026,1,0,0
53176,1,1406789681,0,0,0
53177,1,1406789717,0,0,0
53178,8,1406790522,3,0,0
53179,101,1406790562,0,1,0
53180,1,1406790831,0,0,0
53181,101,1406791294,0,0,0
53182,27,1406791748,2,0,0
53183,1,1406792214,0,0,0
53184,11,1406794259,0,0,0
53185,81,1406794836,8,0,0
53186,1,1406795256,0,0,0
53187,33,1406796043,1,1,0
53188,1,1406796521,0,0,0
53189,1,1406796877,0,0,0
53190,101,1406797650,0,0,0
53191,1,1406800148,0,0,0
53192,11,1406800928,0,0,0
53193,23,1406801138,5,3,0
53194,1,1406801582,0,0,0
53195,1,1406802152,0,0,0
53196,101,1406803319,0,0,0
53197,3,1406803716,0,0,0
53198,1,1406804902,0,0,0
53199,1,1406805245,0,0,0
53200,6,1406806427,0,0,0
53201,18,1406808840,2,1,0
53202,6,1406810133,0,0,0
53203,11,1406810193,2,0,0
53204,1,1406810612,0,0,0
53205,101,1406810905,0,0,0
53206,1,1406811790,0,0,0
53207,1,1406811981,0,0,0
53208,1,1406813493,6,0,0
53209,1,1406814017,0,0,0
53210,1,1406814195,1,0,0
53211,79,1406815277,5,0,0
53212,21,1406816634,1,0,0
53214,56,1406817440,2,0,0
53215,101,1406820559,0,4,0
53216,1,1406827187,0,0,0
53217,1,1406828020,0,0,0
53218,1,1406830212,0,0,0
53219,1,1406830482,0,0,0
53220,101,1406843248,0,0,0
53221,101,1406849932,0,2,0
53222,1,1406850225,1,0,0
53223,1,1406851119,0,0,0
53224,1,1406851732,0,0,0
53226,101,1406853580,0,2,0
53227,1,1406855212,0,0,0
53228,1,1406855793,0,0,0
53229,51,1406857119,1,0,0
53230,1,1406859561,0,0,0
53231,1,1406863580,0,0,0
53232,1,1406867719,0,0,0
53233,1,1406868735,0,0,0
53234,1,1406869874,2,0,0
53235,1,1406870781,0,0,0
53236,1,1406872894,0,0,0
53237,21,1406876677,1,0,0
53238,1,1406876715,0,0,0
53239,6,1406878872,0,0,0
53240,101,1406880718,0,0,0
53241,1,1406881460,0,0,0
53242,1,1406882246,0,0,0
53243,11,1406884726,3,0,0
53244,1,1406885191,0,0,0
53245,1,1406885649,2,0,0
53246,1,1406886718,0,0,0
53247,1,1406887158,0,0,0
53248,101,1406887535,0,0,0
53249,1,1406888628,0,0,0
53250,1,1406891000,0,0,0
53251,1,1406892660,0,0,0
53252,1,1406893538,0,0,0
53253,1,1406894013,0,0,0
53254,1,1406894615,0,0,0
53255,1,1406895105,0,0,0
53256,1,1406896544,0,0,0
53257,1,1406898794,0,0,0
53258,1,1406899202,5,0,0
53259,1,1406900639,0,0,0
53260,1,1406900867,0,0,0
53261,1,1406901642,3,0,0
53262,1,1406903471,0,0,0
53263,1,1406903874,0,0,0
53264,3,1406904522,1,0,0
53265,1,1406905450,0,0,0
53266,1,1406906825,1,0,0
53267,1,1406909334,0,0,0
53268,1,1406912773,0,0,0
53269,1,1406920278,0,0,0
53270,1,1406920752,0,0,0
53271,1,1406922742,0,0,0
53272,1,1406925977,0,0,0
53273,1,1406933018,1,0,0
53274,1,1406937991,0,0,0
53276,76,1406941779,24,0,0
53277,25,1406943258,0,0,0
53278,1,1406945051,0,0,0
53279,1,1406946056,0,0,0
53280,6,1406951867,0,0,0
53281,1,1406953335,0,0,0
53282,1,1406953584,0,0,0
53283,31,1406956275,0,2,0
53284,1,1406960147,0,0,0
53285,1,1406965213,0,0,0
53286,6,1406966076,0,0,0
53287,1,1406966547,0,0,0
53288,1,1406967138,0,0,0
53289,1,1406968230,0,0,0
53290,11,1406969767,1,0,0
53291,16,1406971340,1,1,0
53292,6,1406972511,0,0,0
53293,1,1406973960,0,0,0
53294,1,1406974105,0,0,0
53295,1,1406974677,0,0,0
53296,111,1406975797,3,0,0
53297,1,1406981578,1,0,0
53298,1,1406982237,0,0,0
53299,101,1406982330,0,0,0
53300,1,1406983660,0,0,0
53301,38,1406986187,1,1,0
53302,1,1406994645,0,0,0
53303,1,1406998508,0,0,0
53304,1,1407008219,0,0,0
